.RUT (CBOE),776.99,+1.12,
Jan 08 2007 @ 21:29 ET (Data 15 Minutes Delayed),
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
07 Jun 640.0 (RUY FH-A),0,pc,151.40,152.80,0,33,07 Jun 640.0 (RUY RH-A),7.70,pc,6.90,7.30,0,38,
07 Jun 640.0 (RUY FH-B),162.70,pc,151.70,152.90,0,33,07 Jun 640.0 (RUY RH-B),0,pc,6.80,7.50,0,38,
07 Jun 640.0 (RUY FH-8),172.80,pc,151.80,152.80,0,33,07 Jun 640.0 (RUY RH-8),6.70,pc,6.90,7.40,0,38,
07 Jun 650.0 (RUY FJ),154.50,pc,143.10,144.00,0,420,07 Jun 650.0 (RUY RJ),7.60,pc,8.00,8.40,0,3602,
07 Jun 650.0 (RUY FJ-E),111.20,pc,143.10,144.00,0,420,07 Jun 650.0 (RUY RJ-E),8.50,pc,8.00,8.40,0,3602,
07 Jun 650.0 (RUY FJ-A),98.30,pc,142.70,144.00,0,420,07 Jun 650.0 (RUY RJ-A),7.60,pc,8.00,8.40,0,3602,
07 Jun 650.0 (RUY FJ-B),153.90,pc,143.00,144.10,0,420,07 Jun 650.0 (RUY RJ-B),0,pc,7.90,8.50,0,3602,
07 Jun 650.0 (RUY FJ-8),164.00,pc,143.10,144.00,0,420,07 Jun 650.0 (RUY RJ-8),7.60,pc,8.00,8.40,0,3602,
07 Jun 660.0 (RUY FL),134.00,-11.90,134.50,135.50,11,48,07 Jun 660.0 (RUY RL),8.70,pc,9.20,9.60,0,105,
07 Jun 660.0 (RUY FL-E),146.10,pc,134.50,135.50,0,48,07 Jun 660.0 (RUY RL-E),0,pc,9.20,9.60,0,105,
07 Jun 660.0 (RUY FL-A),0,pc,134.10,135.50,0,48,07 Jun 660.0 (RUY RL-A),8.30,pc,9.20,9.60,0,105,
07 Jun 660.0 (RUY FL-B),132.80,-12.50,134.40,135.60,11,48,07 Jun 660.0 (RUY RL-B),0,pc,9.10,9.70,0,105,
07 Jun 660.0 (RUY FL-8),155.30,pc,134.50,135.50,0,48,07 Jun 660.0 (RUY RL-8),8.70,pc,9.20,9.60,0,105,
07 Jun 670.0 (RUY FN),125.70,-11.70,126.10,127.00,11,43,07 Jun 670.0 (RUY RN),9.90,pc,10.50,10.90,0,22,
07 Jun 670.0 (RUY FN-E),125.70,-11.70,126.10,127.00,11,43,07 Jun 670.0 (RUY RN-E),0,pc,10.50,10.90,0,22,
07 Jun 670.0 (RUY FN-A),0,pc,125.70,127.00,0,43,07 Jun 670.0 (RUY RN-A),9.80,pc,10.50,10.90,0,22,
07 Jun 670.0 (RUY FN-B),136.80,pc,126.00,127.10,0,43,07 Jun 670.0 (RUY RN-B),0,pc,10.40,11.00,0,22,
07 Jun 670.0 (RUY FN-8),146.70,pc,126.10,127.00,0,43,07 Jun 670.0 (RUY RN-8),9.90,pc,10.50,10.90,0,22,
07 Jun 680.0 (RUY FP),117.30,-11.60,117.80,118.70,22,62,07 Jun 680.0 (RUY RP),11.80,pc,11.90,12.40,0,44,
07 Jun 680.0 (RUY FP-E),117.40,-11.80,117.80,118.70,11,62,07 Jun 680.0 (RUY RP-E),0,pc,11.90,12.40,0,44,
07 Jun 680.0 (RUY FP-A),0,pc,117.40,118.70,0,62,07 Jun 680.0 (RUY RP-A),11.80,pc,11.90,12.40,0,44,
07 Jun 680.0 (RUY FP-B),116.20,-12.20,117.70,118.80,11,62,07 Jun 680.0 (RUY RP-B),0,pc,11.80,12.50,0,44,
07 Jun 680.0 (RUY FP-8),138.20,pc,117.80,118.70,0,62,07 Jun 680.0 (RUY RP-8),11.00,pc,11.90,12.40,0,44,
07 Jun 690.0 (RUY FR),109.10,-11.50,109.70,110.60,22,33,07 Jun 690.0 (RUY RR),11.10,pc,13.50,14.00,0,135,
07 Jun 690.0 (RUY FR-E),109.20,-11.50,109.70,110.60,11,33,07 Jun 690.0 (RUY RR-E),16.00,pc,13.50,14.00,0,135,
07 Jun 690.0 (RUY FR-A),0,pc,109.30,110.60,0,33,07 Jun 690.0 (RUY RR-A),11.10,pc,13.50,14.00,0,135,
07 Jun 690.0 (RUY FR-B),108.10,-12.10,109.60,110.70,11,33,07 Jun 690.0 (RUY RR-B),0,pc,13.40,14.10,0,135,
07 Jun 690.0 (RUY FR-8),129.80,pc,109.70,110.60,0,33,07 Jun 690.0 (RUY RR-8),12.50,pc,13.50,14.00,0,135,
07 Jun 700.0 (RUT FT),103.90,-8.80,101.70,102.60,12,3029,07 Jun 700.0 (RUT RT),13.40,pc,15.30,15.90,0,2913,
07 Jun 700.0 (RUT FT-E),103.90,-9.00,101.70,102.60,1,3029,07 Jun 700.0 (RUT RT-E),13.40,pc,15.30,15.90,0,2913,
07 Jun 700.0 (RUT FT-A),73.10,pc,101.30,102.60,0,3029,07 Jun 700.0 (RUT RT-A),16.30,pc,15.30,15.90,0,2913,
07 Jun 700.0 (RUT FT-B),100.20,-11.90,101.60,102.70,11,3029,07 Jun 700.0 (RUT RT-B),14.10,pc,15.20,16.00,0,2913,
07 Jun 700.0 (RUT FT-8),106.20,pc,101.70,102.60,0,3029,07 Jun 700.0 (RUT RT-8),13.50,pc,15.30,15.90,0,2913,
07 Jun 710.0 (RUT FB),110.80,pc,93.90,94.80,0,33,07 Jun 710.0 (RUT RB),14.30,pc,17.30,17.80,0,2862,
07 Jun 710.0 (RUT FB-E),110.80,pc,93.90,94.80,0,33,07 Jun 710.0 (RUT RB-E),14.30,pc,17.30,17.80,0,2862,
07 Jun 710.0 (RUT FB-A),0,pc,93.60,94.80,0,33,07 Jun 710.0 (RUT RB-A),38.00,pc,17.20,17.80,0,2862,
07 Jun 710.0 (RUT FB-B),104.20,pc,93.80,94.90,0,33,07 Jun 710.0 (RUT RB-B),16.30,pc,17.20,17.90,0,2862,
07 Jun 710.0 (RUT FB-8),113.40,pc,93.90,94.80,0,33,07 Jun 710.0 (RUT RB-8),14.30,pc,17.30,17.80,0,2862,
07 Jun 720.0 (RUT FD),97.00,pc,86.40,87.20,0,33,07 Jun 720.0 (RUT RD),20.60,pc,19.50,20.10,0,34,
07 Jun 720.0 (RUT FD-E),0,pc,86.40,87.20,0,33,07 Jun 720.0 (RUT RD-E),20.60,pc,19.50,20.10,0,34,
07 Jun 720.0 (RUT FD-A),0,pc,86.00,87.20,0,33,07 Jun 720.0 (RUT RD-A),16.80,pc,19.40,20.10,0,34,
07 Jun 720.0 (RUT FD-B),96.50,pc,86.20,87.30,0,33,07 Jun 720.0 (RUT RD-B),0,pc,19.40,20.20,0,34,
07 Jun 720.0 (RUT FD-8),105.50,pc,86.40,87.20,0,33,07 Jun 720.0 (RUT RD-8),17.20,pc,19.50,20.10,0,34,
07 Jun 730.0 (RUT FF),89.50,pc,79.00,79.90,0,33,07 Jun 730.0 (RUT RF),17.60,pc,21.80,22.50,0,43,
07 Jun 730.0 (RUT FF-E),0,pc,79.00,79.90,0,33,07 Jun 730.0 (RUT RF-E),17.60,pc,21.80,22.50,0,43,
07 Jun 730.0 (RUT FF-A),0,pc,78.70,79.90,0,33,07 Jun 730.0 (RUT RF-A),0,pc,21.80,22.50,0,43,
07 Jun 730.0 (RUT FF-B),89.00,pc,78.90,79.90,0,33,07 Jun 730.0 (RUT RF-B),0,pc,21.70,22.50,0,43,
07 Jun 730.0 (RUT FF-8),97.70,pc,79.00,79.90,0,33,07 Jun 730.0 (RUT RF-8),22.00,pc,21.80,22.50,0,43,
07 Jun 740.0 (RUT FH),82.20,pc,71.90,72.80,0,22,07 Jun 740.0 (RUT RH),23.60,pc,24.50,25.20,0,67,
07 Jun 740.0 (RUT FH-E),82.20,pc,71.90,72.80,0,22,07 Jun 740.0 (RUT RH-E),23.20,pc,24.50,25.20,0,67,
07 Jun 740.0 (RUT FH-A),0,pc,71.60,72.80,0,22,07 Jun 740.0 (RUT RH-A),28.20,pc,24.50,25.20,0,67,
07 Jun 740.0 (RUT FH-B),81.70,pc,71.80,72.80,0,22,07 Jun 740.0 (RUT RH-B),0,pc,24.40,25.30,0,67,
07 Jun 740.0 (RUT FH-8),72.30,pc,71.90,72.80,0,22,07 Jun 740.0 (RUT RH-8),23.60,pc,24.50,25.20,0,67,
07 Jun 750.0 (RUT FJ),62.55,-4.15,65.10,65.90,1,1175,07 Jun 750.0 (RUT RJ),28.00,pc,27.40,28.10,0,614,
07 Jun 750.0 (RUT FJ-E),54.00,pc,65.10,65.90,0,1175,07 Jun 750.0 (RUT RJ-E),28.60,pc,27.40,28.10,0,614,
07 Jun 750.0 (RUT FJ-A),0,pc,64.80,65.90,0,1175,07 Jun 750.0 (RUT RJ-A),23.50,pc,27.40,28.10,0,614,
07 Jun 750.0 (RUT FJ-B),0,pc,65.00,66.00,0,1175,07 Jun 750.0 (RUT RJ-B),23.40,pc,27.30,28.20,0,614,
07 Jun 750.0 (RUT FJ-8),62.55,-4.15,65.10,65.90,1,1175,07 Jun 750.0 (RUT RJ-8),28.00,pc,27.40,28.10,0,614,
07 Jun 760.0 (RUT FL),73.50,pc,58.50,59.30,0,17,07 Jun 760.0 (RUT RL),30.90,+1.80,30.60,31.40,1,503,
07 Jun 760.0 (RUT FL-E),0,pc,58.50,59.30,0,17,07 Jun 760.0 (RUT RL-E),29.10,pc,30.60,31.40,0,503,
07 Jun 760.0 (RUT FL-A),55.20,pc,58.30,59.30,0,17,07 Jun 760.0 (RUT RL-A),29.10,pc,30.60,31.40,0,503,
07 Jun 760.0 (RUT FL-B),67.80,pc,58.40,59.40,0,17,07 Jun 760.0 (RUT RL-B),0,pc,30.50,31.50,0,503,
07 Jun 760.0 (RUT FL-8),73.50,pc,58.50,59.30,0,17,07 Jun 760.0 (RUT RL-8),30.90,-3.65,30.60,31.40,1,503,
07 Jun 770.0 (RUT FN),61.90,pc,52.20,53.00,0,509,07 Jun 770.0 (RUT RN),29.55,pc,34.10,34.90,0,77,
07 Jun 770.0 (RUT FN-E),70.80,pc,52.20,53.00,0,509,07 Jun 770.0 (RUT RN-E),29.55,pc,34.10,34.90,0,77,
07 Jun 770.0 (RUT FN-A),56.70,pc,52.00,53.00,0,509,07 Jun 770.0 (RUT RN-A),39.20,pc,34.10,34.90,0,77,
07 Jun 770.0 (RUT FN-B),0,pc,52.10,53.10,0,509,07 Jun 770.0 (RUT RN-B),0,pc,34.00,35.00,0,77,
07 Jun 770.0 (RUT FN-8),61.90,pc,52.20,53.00,0,509,07 Jun 770.0 (RUT RN-8),38.10,pc,34.10,34.90,0,77,
07 Jun 780.0 (RUT FP),61.80,pc,46.20,47.10,0,57,07 Jun 780.0 (RUT RP),39.80,+3.50,37.90,38.70,5,194,
07 Jun 780.0 (RUT FP-E),61.80,pc,46.20,47.10,0,57,07 Jun 780.0 (RUT RP-E),39.80,+4.40,37.90,38.70,5,194,
07 Jun 780.0 (RUT FP-A),0,pc,46.10,47.10,0,57,07 Jun 780.0 (RUT RP-A),68.10,pc,37.90,38.70,0,194,
07 Jun 780.0 (RUT FP-B),58.80,pc,46.10,47.20,0,57,07 Jun 780.0 (RUT RP-B),0,pc,37.80,38.80,0,194,
07 Jun 780.0 (RUT FP-8),62.00,pc,46.20,47.10,0,57,07 Jun 780.0 (RUT RP-8),36.30,pc,37.90,38.70,0,194,
07 Jun 790.0 (RUT FR),39.05,-2.75,40.60,41.50,1,25,07 Jun 790.0 (RUT RR),41.80,+0.55,42.00,42.90,4,206,
07 Jun 790.0 (RUT FR-E),41.80,pc,40.60,41.50,0,25,07 Jun 790.0 (RUT RR-E),41.80,+0.55,42.00,42.90,4,206,
07 Jun 790.0 (RUT FR-A),0,pc,40.60,41.50,0,25,07 Jun 790.0 (RUT RR-A),36.40,pc,42.00,42.90,0,206,
07 Jun 790.0 (RUT FR-B),0,pc,40.50,41.50,0,25,07 Jun 790.0 (RUT RR-B),0,pc,41.90,43.00,0,206,
07 Jun 790.0 (RUT FR-8),39.05,-13.65,40.60,41.50,1,25,07 Jun 790.0 (RUT RR-8),35.10,pc,42.00,42.90,0,206,
07 Jun 800.0 (RUT FS),45.55,pc,35.40,36.20,0,1456,07 Jun 800.0 (RUT RS),46.80,+0.20,46.60,47.50,24,1475,
07 Jun 800.0 (RUT FS-E),45.55,pc,35.30,36.20,0,1456,07 Jun 800.0 (RUT RS-E),46.80,+0.20,46.60,47.50,6,1475,
07 Jun 800.0 (RUT FS-A),48.00,pc,35.40,36.20,0,1456,07 Jun 800.0 (RUT RS-A),38.30,pc,46.60,47.50,0,1475,
07 Jun 800.0 (RUT FS-B),0,pc,35.20,36.30,0,1456,07 Jun 800.0 (RUT RS-B),0,pc,46.50,47.50,0,1475,
07 Jun 800.0 (RUT FS-8),45.70,pc,35.30,36.20,0,1456,07 Jun 800.0 (RUT RS-8),48.20,+2.00,46.60,47.50,18,1475,
07 Jun 810.0 (RUZ FB),35.00,pc,30.60,31.40,0,780,07 Jun 810.0 (RUZ RB),49.50,pc,51.50,52.50,0,13,
07 Jun 810.0 (RUZ FB-E),35.00,pc,30.50,31.40,0,780,07 Jun 810.0 (RUZ RB-E),49.50,pc,51.50,52.50,0,13,
07 Jun 810.0 (RUZ FB-A),43.30,pc,30.60,31.40,0,780,07 Jun 810.0 (RUZ RB-A),0,pc,51.50,52.50,0,13,
07 Jun 810.0 (RUZ FB-B),0,pc,30.40,31.40,0,780,07 Jun 810.0 (RUZ RB-B),48.20,pc,51.40,52.60,0,13,
07 Jun 810.0 (RUZ FB-8),0,pc,30.50,31.40,0,780,07 Jun 810.0 (RUZ RB-8),0,pc,51.50,52.50,0,13,
07 Jun 820.0 (RUZ FD),24.60,-5.90,26.10,26.90,2,372,07 Jun 820.0 (RUZ RD),0,pc,56.80,57.80,0,0,
07 Jun 820.0 (RUZ FD-E),24.60,-13.30,26.00,26.90,2,372,07 Jun 820.0 (RUZ RD-E),0,pc,56.80,57.80,0,0,
07 Jun 820.0 (RUZ FD-A),0,pc,26.10,26.90,0,372,07 Jun 820.0 (RUZ RD-A),0,pc,56.80,57.80,0,0,
07 Jun 820.0 (RUZ FD-B),0,pc,25.90,27.00,0,372,07 Jun 820.0 (RUZ RD-B),0,pc,56.70,57.90,0,0,
07 Jun 820.0 (RUZ FD-8),30.50,pc,26.00,26.90,0,372,07 Jun 820.0 (RUZ RD-8),0,pc,56.80,57.80,0,0,
07 Jun 830.0 (RUZ FF),27.80,pc,22.10,22.90,0,10,07 Jun 830.0 (RUZ RF),0,pc,62.50,63.60,0,0,
07 Jun 830.0 (RUZ FF-E),27.80,pc,22.00,22.90,0,10,07 Jun 830.0 (RUZ RF-E),0,pc,62.50,63.60,0,0,
07 Jun 830.0 (RUZ FF-A),0,pc,22.10,22.90,0,10,07 Jun 830.0 (RUZ RF-A),0,pc,62.50,63.60,0,0,
07 Jun 830.0 (RUZ FF-B),0,pc,21.90,22.90,0,10,07 Jun 830.0 (RUZ RF-B),0,pc,62.40,63.70,0,0,
07 Jun 830.0 (RUZ FF-8),0,pc,22.00,22.90,0,10,07 Jun 830.0 (RUZ RF-8),0,pc,62.50,63.60,0,0,
07 Jun 840.0 (RUZ FH),0,pc,18.60,19.20,0,0,07 Jun 840.0 (RUZ RH),0,pc,68.60,69.80,0,0,
07 Jun 840.0 (RUZ FH-E),0,pc,18.60,19.20,0,0,07 Jun 840.0 (RUZ RH-E),0,pc,68.60,69.80,0,0,
07 Jun 840.0 (RUZ FH-A),0,pc,18.50,19.20,0,0,07 Jun 840.0 (RUZ RH-A),0,pc,68.60,69.80,0,0,
07 Jun 840.0 (RUZ FH-B),0,pc,18.50,19.30,0,0,07 Jun 840.0 (RUZ RH-B),0,pc,68.60,69.90,0,0,
07 Jun 840.0 (RUZ FH-8),0,pc,18.60,19.20,0,0,07 Jun 840.0 (RUZ RH-8),0,pc,68.60,69.80,0,0,
07 Jun 850.0 (RUZ FJ),20.60,pc,15.40,16.00,0,2735,07 Jun 850.0 (RUZ RJ),62.00,pc,75.20,76.30,0,167,
07 Jun 850.0 (RUZ FJ-E),25.60,pc,15.30,16.00,0,2735,07 Jun 850.0 (RUZ RJ-E),62.00,pc,75.20,76.30,0,167,
07 Jun 850.0 (RUZ FJ-A),24.70,pc,15.40,16.00,0,2735,07 Jun 850.0 (RUZ RJ-A),0,pc,75.20,76.30,0,167,
07 Jun 850.0 (RUZ FJ-B),20.70,pc,15.20,16.10,0,2735,07 Jun 850.0 (RUZ RJ-B),69.80,pc,75.10,76.40,0,167,
07 Jun 850.0 (RUZ FJ-8),20.60,pc,15.30,16.00,0,2735,07 Jun 850.0 (RUZ RJ-8),73.10,pc,75.20,76.30,0,167,
07 Jun 900.0 (RUZ FT),5.90,pc,4.90,5.50,0,464,07 Jun 900.0 (RUZ RT),104.90,pc,113.40,114.60,0,77,
07 Jun 900.0 (RUZ FT-E),7.00,pc,4.90,5.50,0,464,07 Jun 900.0 (RUZ RT-E),0,pc,113.40,114.60,0,77,
07 Jun 900.0 (RUZ FT-A),6.90,pc,4.90,5.50,0,464,07 Jun 900.0 (RUZ RT-A),0,pc,113.40,114.80,0,77,
07 Jun 900.0 (RUZ FT-B),10.50,pc,4.80,5.60,0,464,07 Jun 900.0 (RUZ RT-B),105.50,pc,113.30,114.70,0,77,
07 Jun 900.0 (RUZ FT-8),5.90,pc,4.90,5.50,0,464,07 Jun 900.0 (RUZ RT-8),131.10,pc,113.40,114.60,0,77,
07 Jun 910.0 (RUZ FV),0,pc,3.80,4.20,0,0,07 Jun 910.0 (RUZ RV),0,pc,121.90,123.20,0,0,
07 Jun 910.0 (RUZ FV-E),0,pc,3.70,4.20,0,0,07 Jun 910.0 (RUZ RV-E),0,pc,121.90,123.20,0,0,
07 Jun 910.0 (RUZ FV-A),0,pc,3.80,4.20,0,0,07 Jun 910.0 (RUZ RV-A),0,pc,121.90,123.40,0,0,
07 Jun 910.0 (RUZ FV-B),0,pc,3.60,4.30,0,0,07 Jun 910.0 (RUZ RV-B),0,pc,121.80,123.30,0,0,
07 Jun 910.0 (RUZ FV-8),0,pc,3.80,4.20,0,0,07 Jun 910.0 (RUZ RV-8),0,pc,121.90,123.20,0,0,
07 Jun 920.0 (RUZ FW),2.60,--,2.85,3.30,21,0,07 Jun 920.0 (RUZ RW),0,pc,130.70,132.00,0,0,
07 Jun 920.0 (RUZ FW-E),0,pc,2.80,3.30,0,0,07 Jun 920.0 (RUZ RW-E),0,pc,130.70,132.00,0,0,
07 Jun 920.0 (RUZ FW-A),0,pc,2.85,3.30,0,0,07 Jun 920.0 (RUZ RW-A),0,pc,130.70,132.30,0,0,
07 Jun 920.0 (RUZ FW-B),0,pc,2.70,3.40,0,0,07 Jun 920.0 (RUZ RW-B),0,pc,130.60,132.10,0,0,
07 Jun 920.0 (RUZ FW-8),2.60,--,2.85,3.30,21,0,07 Jun 920.0 (RUZ RW-8),0,pc,130.70,132.00,0,0,
07 Jun 930.0 (RUZ FX),0,pc,2.15,2.60,0,0,07 Jun 930.0 (RUZ RX),0,pc,139.70,141.00,0,0,
07 Jun 930.0 (RUZ FX-E),0,pc,2.10,2.60,0,0,07 Jun 930.0 (RUZ RX-E),0,pc,139.70,141.00,0,0,
07 Jun 930.0 (RUZ FX-A),0,pc,2.15,2.60,0,0,07 Jun 930.0 (RUZ RX-A),0,pc,139.70,141.40,0,0,
07 Jun 930.0 (RUZ FX-B),0,pc,1.95,2.65,0,0,07 Jun 930.0 (RUZ RX-B),0,pc,139.60,141.10,0,0,
07 Jun 930.0 (RUZ FX-8),0,pc,2.15,2.60,0,0,07 Jun 930.0 (RUZ RX-8),0,pc,139.70,141.00,0,0,
07 Jun 940.0 (RUZ FY),0,pc,1.55,2.05,0,0,07 Jun 940.0 (RUZ RY),0,pc,148.90,150.10,0,0,
07 Jun 940.0 (RUZ FY-E),0,pc,1.50,2.05,0,0,07 Jun 940.0 (RUZ RY-E),0,pc,148.90,150.10,0,0,
07 Jun 940.0 (RUZ FY-A),0,pc,1.55,2.05,0,0,07 Jun 940.0 (RUZ RY-A),0,pc,148.90,150.60,0,0,
07 Jun 940.0 (RUZ FY-B),0,pc,1.35,2.05,0,0,07 Jun 940.0 (RUZ RY-B),0,pc,148.80,150.20,0,0,
07 Jun 940.0 (RUZ FY-8),0,pc,1.55,2.05,0,0,07 Jun 940.0 (RUZ RY-8),0,pc,148.90,150.10,0,0,
07 Jun 950.0 (RUZ FU),2.00,pc,1.20,1.55,0,1648,07 Jun 950.0 (RUZ RU),145.80,pc,158.20,159.40,0,84,
07 Jun 950.0 (RUZ FU-E),2.00,pc,1.20,1.60,0,1648,07 Jun 950.0 (RUZ RU-E),145.80,pc,158.20,159.40,0,84,
07 Jun 950.0 (RUZ FU-A),2.75,pc,1.20,1.55,0,1648,07 Jun 950.0 (RUZ RU-A),153.00,pc,158.00,159.90,0,84,
07 Jun 950.0 (RUZ FU-B),0,pc,1.15,1.60,0,1648,07 Jun 950.0 (RUZ RU-B),148.50,pc,158.10,159.50,0,84,
07 Jun 950.0 (RUZ FU-8),2.70,pc,1.20,1.55,0,1648,07 Jun 950.0 (RUZ RU-8),151.20,pc,158.20,159.40,0,84,
07 Sep 500.0 (RUW IZ),306.30,pc,286.40,287.90,0,312,07 Sep 500.0 (RUW UZ),1.85,pc,1.75,2.25,0,292,
07 Sep 500.0 (RUW IZ-E),0,pc,286.40,287.90,0,312,07 Sep 500.0 (RUW UZ-E),2.50,pc,1.70,2.25,0,292,
07 Sep 500.0 (RUW IZ-A),0,pc,286.00,287.90,0,312,07 Sep 500.0 (RUW UZ-A),2.55,pc,1.75,2.25,0,292,
07 Sep 500.0 (RUW IZ-B),0,pc,286.40,288.00,0,312,07 Sep 500.0 (RUW UZ-B),0,pc,1.65,2.30,0,292,
07 Sep 500.0 (RUW IZ-8),306.30,pc,286.40,287.90,0,312,07 Sep 500.0 (RUW UZ-8),1.85,pc,1.75,2.25,0,292,
07 Sep 520.0 (RUW ID),277.40,pc,267.80,269.40,0,246,07 Sep 520.0 (RUW UD),2.85,pc,2.50,2.95,0,63,
07 Sep 520.0 (RUW ID-E),279.80,pc,267.80,269.40,0,246,07 Sep 520.0 (RUW UD-E),0,pc,2.50,2.95,0,63,
07 Sep 520.0 (RUW ID-A),0,pc,267.50,269.40,0,246,07 Sep 520.0 (RUW UD-A),2.85,pc,2.50,2.95,0,63,
07 Sep 520.0 (RUW ID-B),279.80,pc,267.80,269.50,0,246,07 Sep 520.0 (RUW UD-B),0,pc,2.45,3.00,0,63,
07 Sep 520.0 (RUW ID-8),279.80,pc,267.80,269.40,0,246,07 Sep 520.0 (RUW UD-8),2.85,pc,2.50,2.95,0,63,
07 Sep 540.0 (RUW IH),259.20,pc,249.50,251.10,0,120,07 Sep 540.0 (RUW UH),4.10,pc,3.50,3.90,0,145,
07 Sep 540.0 (RUW IH-E),259.20,pc,249.50,251.10,0,120,07 Sep 540.0 (RUW UH-E),3.40,pc,3.50,3.90,0,145,
07 Sep 540.0 (RUW IH-A),0,pc,249.20,251.10,0,120,07 Sep 540.0 (RUW UH-A),5.20,pc,3.50,3.90,0,145,
07 Sep 540.0 (RUW IH-B),261.40,pc,249.50,251.20,0,120,07 Sep 540.0 (RUW UH-B),0,pc,3.40,4.00,0,145,
07 Sep 540.0 (RUW IH-8),266.70,pc,249.50,251.20,0,120,07 Sep 540.0 (RUW UH-8),4.10,pc,3.50,3.90,0,145,
07 Sep 560.0 (RUW IL),240.80,pc,231.50,233.00,0,22,07 Sep 560.0 (RUW UL),5.20,pc,4.70,5.10,0,26,
07 Sep 560.0 (RUW IL-E),243.30,pc,231.50,233.00,0,22,07 Sep 560.0 (RUW UL-E),5.20,pc,4.70,5.10,0,26,
07 Sep 560.0 (RUW IL-A),0,pc,231.10,233.00,0,22,07 Sep 560.0 (RUW UL-A),6.20,pc,4.70,5.10,0,26,
07 Sep 560.0 (RUW IL-B),243.30,pc,231.50,233.20,0,22,07 Sep 560.0 (RUW UL-B),0,pc,4.60,5.20,0,26,
07 Sep 560.0 (RUW IL-8),219.20,pc,231.50,233.10,0,22,07 Sep 560.0 (RUW UL-8),4.80,pc,4.70,5.10,0,26,
07 Sep 580.0 (RUW IP),225.50,pc,213.70,215.20,0,22,07 Sep 580.0 (RUW UP),6.30,pc,6.10,6.60,0,6,
07 Sep 580.0 (RUW IP-E),225.40,pc,213.70,215.20,0,22,07 Sep 580.0 (RUW UP-E),5.70,pc,6.10,6.60,0,6,
07 Sep 580.0 (RUW IP-A),0,pc,213.70,215.20,0,22,07 Sep 580.0 (RUW UP-A),7.70,pc,6.10,6.60,0,6,
07 Sep 580.0 (RUW IP-B),224.60,pc,213.70,215.30,0,22,07 Sep 580.0 (RUW UP-B),0,pc,6.00,6.70,0,6,
07 Sep 580.0 (RUW IP-8),201.80,pc,213.70,215.20,0,22,07 Sep 580.0 (RUW UP-8),6.30,pc,6.10,6.60,0,6,
07 Sep 600.0 (RUW IT),208.00,pc,196.20,197.80,0,22,07 Sep 600.0 (RUW UT),8.30,pc,7.90,8.40,0,25,
07 Sep 600.0 (RUW IT-E),207.80,pc,196.20,197.80,0,22,07 Sep 600.0 (RUW UT-E),8.30,pc,7.90,8.40,0,25,
07 Sep 600.0 (RUW IT-A),0,pc,196.20,197.80,0,22,07 Sep 600.0 (RUW UT-A),9.20,pc,7.90,8.40,0,25,
07 Sep 600.0 (RUW IT-B),207.00,pc,196.10,198.00,0,22,07 Sep 600.0 (RUW UT-B),0,pc,7.80,8.50,0,25,
07 Sep 600.0 (RUW IT-8),184.90,pc,196.20,198.00,0,22,07 Sep 600.0 (RUW UT-8),7.20,pc,7.90,8.40,0,25,
07 Sep 610.0 (RUY IB),199.20,pc,187.70,189.20,0,11,07 Sep 610.0 (RUY UB),9.30,pc,8.90,9.40,0,2,
07 Sep 610.0 (RUY IB-E),0,pc,187.70,189.20,0,11,07 Sep 610.0 (RUY UB-E),9.30,pc,8.90,9.40,0,2,
07 Sep 610.0 (RUY IB-A),0,pc,187.70,189.20,0,11,07 Sep 610.0 (RUY UB-A),0,pc,8.90,9.40,0,2,
07 Sep 610.0 (RUY IB-B),198.40,pc,187.70,189.30,0,11,07 Sep 610.0 (RUY UB-B),0,pc,8.90,9.50,0,2,
07 Sep 610.0 (RUY IB-8),0,pc,187.70,189.30,0,11,07 Sep 610.0 (RUY UB-8),0,pc,8.90,9.40,0,2,
07 Sep 620.0 (RUY ID),190.60,pc,179.20,180.70,0,22,07 Sep 620.0 (RUY UD),10.40,pc,10.10,10.60,0,93,
07 Sep 620.0 (RUY ID-E),190.50,pc,179.20,180.70,0,22,07 Sep 620.0 (RUY UD-E),10.40,pc,10.10,10.60,0,93,
07 Sep 620.0 (RUY ID-A),0,pc,179.20,180.70,0,22,07 Sep 620.0 (RUY UD-A),9.00,pc,10.10,10.60,0,93,
07 Sep 620.0 (RUY ID-B),189.80,pc,179.20,180.80,0,22,07 Sep 620.0 (RUY UD-B),0,pc,10.10,10.70,0,93,
07 Sep 620.0 (RUY ID-8),0,pc,179.20,180.80,0,22,07 Sep 620.0 (RUY UD-8),9.00,pc,10.10,10.60,0,93,
07 Sep 630.0 (RUY IF),182.10,pc,170.70,172.30,0,11,07 Sep 630.0 (RUY UF),11.80,pc,11.30,11.80,0,2,
07 Sep 630.0 (RUY IF-E),0,pc,170.70,172.30,0,11,07 Sep 630.0 (RUY UF-E),11.80,pc,11.30,11.80,0,2,
07 Sep 630.0 (RUY IF-A),0,pc,170.70,172.30,0,11,07 Sep 630.0 (RUY UF-A),0,pc,11.30,11.80,0,2,
07 Sep 630.0 (RUY IF-B),181.30,pc,170.70,172.40,0,11,07 Sep 630.0 (RUY UF-B),0,pc,11.20,11.90,0,2,
